type,n,density,processes,threads,total_time,generation_time,comm_total,comm_dist,comm_aggr,computation_total,computation_sort,computation_mult,sum_check
CSR_apr_Hybrid,16384,0.15,2,32,97.620,3.459,6.334,1.260,5.075,87.827,1.018,86.809,2993442628723.000
CSR_apr_Hybrid,16384,0.15,2,32,95.338,3.059,4.798,0.831,3.967,87.482,0.681,86.801,2993442628723.000
CSR_apr_Hybrid,16384,0.15,2,32,100.557,3.157,6.343,1.142,5.202,91.057,0.880,90.177,2993442628723.000
CSR_apr_Hybrid,16384,0.15,2,32,78.630,2.856,5.107,1.240,3.867,70.668,0.711,69.957,2993442628723.000
CSR_apr_Hybrid,16384,0.15,2,32,123.895,3.409,6.920,1.360,5.560,113.567,0.831,112.736,2993442628723.000
CSR_apr_Hybrid,16384,0.15,2,32,99.392,3.430,8.068,1.323,6.745,87.894,1.006,86.888,2993442628723.000
CSR_apr_Hybrid,16384,0.15,2,32,89.869,3.347,5.564,0.871,4.694,80.958,0.738,80.220,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,104.023,3.085,22.951,0.979,21.972,77.987,5.888,72.099,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,93.748,3.528,20.743,0.920,19.823,69.477,2.669,66.808,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,88.609,3.662,17.115,0.937,16.178,67.832,2.702,65.130,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,108.236,3.650,20.314,0.964,19.350,84.272,6.390,77.882,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,81.564,3.726,18.611,0.934,17.677,59.228,2.783,56.445,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,101.269,3.655,17.524,0.997,16.526,80.091,6.354,73.737,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,96.292,3.782,20.964,0.999,19.965,71.546,6.095,65.451,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,110.656,3.719,24.469,1.147,23.322,82.469,3.122,79.347,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,104.505,3.557,24.207,0.955,23.251,76.741,3.084,73.657,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,95.663,3.624,17.326,0.936,16.389,74.713,3.200,71.513,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,85.967,3.200,9.614,1.089,8.525,73.152,1.529,71.624,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,111.090,3.653,11.867,1.284,10.583,95.570,1.488,94.082,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,79.447,3.078,9.204,0.850,8.354,67.164,1.255,65.909,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,79.610,3.367,10.149,1.110,9.039,66.094,1.632,64.462,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,86.436,3.388,8.670,1.106,7.564,74.378,1.631,72.747,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,79.425,3.472,10.462,1.091,9.371,65.491,1.655,63.835,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,75.909,3.193,7.987,1.253,6.734,64.729,1.362,63.366,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,80.342,3.176,9.778,1.639,8.139,67.389,1.256,66.134,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,83.649,3.305,9.081,1.094,7.987,71.263,1.575,69.688,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,84.875,3.414,11.048,1.067,9.981,70.414,1.580,68.834,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,101.725,2.477,13.565,0.785,12.780,85.683,2.077,83.605,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,90.136,3.660,10.962,1.033,9.929,75.514,2.453,73.061,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,78.936,4.066,12.399,1.003,11.395,62.472,3.160,59.311,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,89.524,3.345,12.972,1.022,11.949,73.207,2.694,70.513,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,89.430,3.156,14.607,0.827,13.780,71.667,2.378,69.288,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,84.653,3.744,15.057,1.064,13.993,65.852,1.078,64.775,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,78.725,3.659,12.197,1.110,11.087,62.870,2.192,60.678,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,84.151,3.083,15.662,1.226,14.436,65.405,2.160,63.245,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,76.948,3.328,11.620,1.037,10.582,62.000,2.640,59.360,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,89.477,3.741,18.461,1.115,17.346,67.275,2.691,64.583,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,85.132,3.551,24.371,0.955,23.416,57.210,2.073,55.137,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,88.104,3.230,25.129,0.940,24.189,59.745,1.898,57.847,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,98.539,2.903,24.272,0.906,23.365,71.364,1.773,69.591,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,96.928,3.263,23.400,0.922,22.478,70.264,1.759,68.506,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,98.359,3.500,27.757,1.069,26.689,67.102,2.206,64.896,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,99.681,3.271,23.352,0.914,22.438,73.058,1.309,71.749,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,91.388,2.950,23.119,0.869,22.250,65.319,1.297,64.022,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,94.841,3.032,19.730,0.920,18.810,72.079,1.803,70.276,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,98.279,2.922,24.660,0.882,23.777,70.697,1.695,69.003,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,87.410,3.152,21.024,1.040,19.985,63.234,1.760,61.474,2993442628723.000
