type,n,density,processes,threads,total_time,generation_time,comm_total,comm_dist,comm_aggr,computation_total,computation_sort,computation_mult,sum_check
CSR_apr_Hybrid,16384,0.15,8,8,51.160,2.528,5.472,0.432,5.040,43.160,1.686,41.473,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,50.774,2.520,5.229,0.425,4.805,43.025,1.693,41.332,2993442628723.000
CSR_apr_MPI,10317,0.15,16,1,38.803,1.352,2.641,0.301,2.341,34.809,0.574,34.235,747379617060.000
CSR_apr_MPI,10317,0.15,16,1,38.131,1.171,2.469,0.208,2.261,34.491,0.334,34.157,747379617060.000
CSR_apr_MPI,10317,0.15,16,1,38.607,1.289,2.645,0.273,2.372,34.673,0.573,34.099,747379617060.000
CSR_apr_MPI,10317,0.15,16,1,33.636,1.028,1.527,0.151,1.376,31.081,0.309,30.772,747379617060.000
CSR_apr_MPI,10317,0.15,16,1,33.736,0.991,1.622,0.152,1.470,31.123,0.302,30.820,747379617060.000
CSR_apr_MPI,10317,0.15,16,1,38.863,1.193,2.729,0.215,2.513,34.942,0.334,34.608,747379617060.000
CSR_apr_MPI,10317,0.15,16,1,40.054,1.217,2.057,0.187,1.869,36.780,0.340,36.440,747379617060.000
CSR_apr_MPI,10317,0.15,16,1,38.734,1.244,2.643,0.256,2.387,34.847,0.558,34.289,747379617060.000
CSR_apr_MPI,10317,0.15,16,1,36.968,1.209,1.942,0.181,1.761,33.817,0.338,33.479,747379617060.000
CSR_apr_MPI,10317,0.15,16,1,47.866,1.181,3.797,0.183,3.614,42.889,0.338,42.551,747379617060.000
CSR_apr_MPI,5159,0.15,2,1,30.361,0.282,0.459,0.053,0.406,29.621,0.086,29.534,93449968333.000
CSR_apr_MPI,5159,0.15,2,1,31.168,0.309,0.490,0.086,0.404,30.369,0.116,30.253,93449968333.000
CSR_apr_MPI,5159,0.15,2,1,29.551,0.278,0.320,0.048,0.272,28.953,0.077,28.876,93449968333.000
CSR_apr_MPI,5159,0.15,2,1,30.376,0.279,0.442,0.051,0.391,29.655,0.079,29.576,93449968333.000
CSR_apr_MPI,5159,0.15,2,1,31.192,0.307,0.490,0.075,0.415,30.396,0.117,30.279,93449968333.000
CSR_apr_MPI,5159,0.15,2,1,29.538,0.284,0.323,0.051,0.272,28.930,0.082,28.849,93449968333.000
CSR_apr_MPI,5159,0.15,2,1,29.530,0.286,0.323,0.051,0.272,28.921,0.082,28.840,93449968333.000
CSR_apr_MPI,5159,0.15,2,1,29.526,0.276,0.332,0.053,0.279,28.917,0.084,28.833,93449968333.000
CSR_apr_MPI,5159,0.15,2,1,29.562,0.275,0.319,0.050,0.270,28.967,0.078,28.889,93449968333.000
CSR_apr_MPI,5159,0.15,2,1,31.240,0.305,0.488,0.074,0.414,30.447,0.115,30.332,93449968333.000
CSR_apr_MPI,12995,0.15,32,1,61.052,2.056,11.597,0.332,11.265,47.399,0.720,46.680,1493498344163.000
CSR_apr_MPI,12995,0.15,32,1,48.873,1.947,4.342,0.293,4.048,42.585,0.561,42.023,1493498344163.000
CSR_apr_MPI,12995,0.15,32,1,46.853,2.159,4.724,0.299,4.425,39.969,0.558,39.412,1493498344163.000
CSR_apr_MPI,12995,0.15,32,1,36.930,1.619,2.948,0.240,2.708,32.363,0.499,31.863,1493498344163.000
CSR_apr_MPI,12995,0.15,32,1,37.417,1.680,3.091,0.242,2.849,32.646,0.506,32.140,1493498344163.000
CSR_apr_MPI,12995,0.15,32,1,46.819,2.121,4.790,0.293,4.497,39.909,0.552,39.357,1493498344163.000
CSR_apr_MPI,12995,0.15,32,1,46.745,2.197,5.140,0.468,4.672,39.408,1.065,38.343,1493498344163.000
CSR_apr_MPI,12995,0.15,32,1,44.494,2.006,4.315,0.290,4.025,38.174,0.556,37.618,1493498344163.000
CSR_apr_MPI,12995,0.15,32,1,51.033,1.943,10.047,0.300,9.747,39.043,0.559,38.484,1493498344163.000
CSR_apr_MPI,12995,0.15,32,1,53.638,2.129,4.910,0.294,4.616,46.598,0.553,46.045,1493498344163.000
CSR_apr_MPI,6497,0.15,4,1,32.338,0.440,0.824,0.089,0.735,31.074,0.128,30.946,186610241411.000
CSR_apr_MPI,6497,0.15,4,1,30.590,0.435,0.646,0.076,0.570,29.509,0.125,29.384,186610241411.000
CSR_apr_MPI,6497,0.15,4,1,31.783,0.490,0.828,0.099,0.729,30.465,0.189,30.276,186610241411.000
CSR_apr_MPI,6497,0.15,4,1,30.817,0.502,0.656,0.079,0.577,29.659,0.131,29.528,186610241411.000
CSR_apr_MPI,6497,0.15,4,1,31.069,0.485,0.660,0.081,0.579,29.923,0.126,29.797,186610241411.000
CSR_apr_MPI,6497,0.15,4,1,32.393,0.434,0.830,0.091,0.739,31.129,0.124,31.004,186610241411.000
CSR_apr_MPI,6497,0.15,4,1,30.444,0.439,0.650,0.078,0.571,29.355,0.126,29.229,186610241411.000
CSR_apr_MPI,6497,0.15,4,1,30.566,0.436,0.663,0.079,0.584,29.466,0.124,29.343,186610241411.000
CSR_apr_MPI,6497,0.15,4,1,32.085,0.439,0.819,0.090,0.730,30.826,0.126,30.700,186610241411.000
CSR_apr_MPI,6497,0.15,4,1,32.147,0.456,0.847,0.090,0.757,30.845,0.127,30.718,186610241411.000
CSR_apr_MPI,16384,0.15,64,1,58.281,3.521,11.631,1.130,10.501,43.129,2.101,41.028,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,55.855,3.069,14.901,0.439,14.462,37.886,0.894,36.992,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,59.413,3.301,12.705,0.711,11.994,43.407,1.690,41.716,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,58.087,2.843,11.176,0.391,10.785,44.067,0.846,43.221,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,57.310,3.046,16.171,0.440,15.731,38.092,0.910,37.182,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,64.882,3.429,11.181,0.709,10.473,50.271,1.683,48.589,2993442628723.000
