type,n,density,processes,threads,total_time,generation_time,comm_total,comm_dist,comm_aggr,computation_total,computation_sort,computation_mult,sum_check
CSR_apr_OpenMP,16384,0.15,1,64,140.164,2.958,0,0,0,137.206,0.641,136.566,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,57.452,2.415,0,0,0,55.037,0.343,54.694,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,59.458,2.402,0,0,0,57.057,0.364,56.693,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,155.763,2.978,0,0,0,152.784,0.552,152.233,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,60.297,2.415,0,0,0,57.882,0.345,57.537,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,57.086,2.407,0,0,0,54.679,0.329,54.349,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,58.629,2.408,0,0,0,56.221,0.401,55.820,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,61.281,2.591,0,0,0,58.690,0.356,58.334,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,59.981,2.409,0,0,0,57.571,0.398,57.173,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,60.200,2.412,0,0,0,57.789,0.345,57.444,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,8,289.822,3.175,0,0,0,286.647,2.640,284.007,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,8,283.471,2.835,0,0,0,280.636,1.899,278.737,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,8,289.904,2.806,0,0,0,287.098,2.183,284.914,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,8,284.798,2.828,0,0,0,281.971,2.212,279.759,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,8,286.251,2.820,0,0,0,283.430,1.944,281.486,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,8,284.424,2.830,0,0,0,281.594,1.899,279.694,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,8,259.881,2.415,0,0,0,257.466,1.672,255.794,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,8,288.271,3.118,0,0,0,285.153,2.443,282.711,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,8,290.464,2.832,0,0,0,287.633,1.935,285.698,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,8,286.612,3.123,0,0,0,283.489,2.342,281.147,2993442628723.000
CSR_a_seq,16384,0.15,1,1,1945.180,3.130,0,0,0,1942.050,1.760,1940.290,2993442628723.000
CSR_a_seq,16384,0.15,1,1,1773.850,2.410,0,0,0,1771.440,0.750,1770.690,2993442628723.000
CSR_a_seq,16384,0.15,1,1,1817.210,2.950,0,0,0,1814.260,1.660,1812.600,2993442628723.000
CSR_a_seq,16384,0.15,1,1,1941.700,2.810,0,0,0,1938.890,0.850,1938.040,2993442628723.000
CSR_a_seq,16384,0.15,1,1,1795.900,2.820,0,0,0,1793.080,0.760,1792.320,2993442628723.000
CSR_a_seq,16384,0.15,1,1,1970.180,3.200,0,0,0,1966.980,1.770,1965.210,2993442628723.000
CSR_a_seq,16384,0.15,1,1,1934.260,2.800,0,0,0,1931.460,0.840,1930.620,2993442628723.000
CSR_a_seq,16384,0.15,1,1,1821.360,2.930,0,0,0,1818.430,1.550,1816.880,2993442628723.000
CSR_a_seq,16384,0.15,1,1,1932.820,2.820,0,0,0,1930.000,0.860,1929.140,2993442628723.000
CSR_a_seq,16384,0.15,1,1,1935.930,2.800,0,0,0,1933.130,0.840,1932.290,2993442628723.000
